"No.","Time","Source","Destination","Protocol","Length","Info"
"248","8.979131454","fe80::8a05:be60:de8b:2054","ff02::1:2","DHCPv6","169","Solicit XID: 0xb6bf83 CID: 000100012b51f095a4bb6d5003f5 "
"249","8.979131736","fe80::8a05:be60:de8b:2054","ff02::1:2","DHCPv6","169","Solicit XID: 0xb6bf83 CID: 000100012b51f095a4bb6d5003f5 "
"250","9.016417981","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=9) "
"251","9.016418180","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=9) (retransmission) "
"252","9.016770561","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=9, Arwnd=106496) DATA (TSN=9) "
"253","9.016770652","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=9, Arwnd=106496) DATA (TSN=9) (retransmission) "
"254","9.123052429","172.16.0.58","172.16.0.100","DNS","100","Standard query 0x502f AAAA connectivity-check.ubuntu.com OPT"
"255","9.143476504","172.16.0.100","172.16.0.58","DNS","268","Standard query response 0x502f AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4000:1::2b AAAA 2001:67c:1562::23 AAAA 2001:67c:1562::24 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4000:1::23 OPT"
"256","9.143476661","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.58? Tell 172.16.0.100"
"257","9.143476738","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.58? Tell 172.16.0.100"
"258","9.143580301","Dell_a9:6c:aa","VMware_45:3c:fc","ARP","60","172.16.0.58 is at a4:bb:6d:a9:6c:aa"
"259","9.220447310","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=9, Arwnd=106496) "
"260","9.220447457","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=9, Arwnd=106496) "
"261","9.265367090","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"262","9.265755481","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"263","9.266381203","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=9) "
"264","9.266381294","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=9) (retransmission) "
"265","9.266790246","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=9, Arwnd=106496) DATA (TSN=9) "
"266","9.266790338","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=9, Arwnd=106496) DATA (TSN=9) (retransmission) "
"267","9.307605124","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.83? Tell 172.16.0.100"
"268","9.307605332","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.83? Tell 172.16.0.100"
"269","9.378050359","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"270","9.378050571","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"271","9.390646266","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"272","9.390646429","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"273","9.467416145","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=9, Arwnd=106496) "
"274","9.467416297","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=9, Arwnd=106496) "
"275","9.481531935","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.118? Tell 172.16.0.113"
"276","9.481532117","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.118? Tell 172.16.0.113"
"277","9.507540903","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.79? Tell 172.16.0.113"
"278","9.507541075","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.79? Tell 172.16.0.113"
"279","9.686389065","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"280","9.686389238","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"281","9.751779976","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"282","9.751780161","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"283","9.861825964","172.16.0.126","224.0.0.251","MDNS","252","Standard query response 0x0000 PTR, cache flush AB1-209-R2S4.local PTR, cache flush AB1-209-R2S4.local NSEC, cache flush 126.0.16.172.in-addr.arpa NSEC, cache flush A.A.7.6.A.5.1.5.8.4.6.0.7.8.0.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"284","9.861826305","172.16.0.126","224.0.0.251","MDNS","252","Standard query response 0x0000 PTR, cache flush AB1-209-R2S4.local PTR, cache flush AB1-209-R2S4.local NSEC, cache flush 126.0.16.172.in-addr.arpa NSEC, cache flush A.A.7.6.A.5.1.5.8.4.6.0.7.8.0.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"285","10.018346499","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=10) "
"286","10.018346757","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=10) (retransmission) "
"287","10.018729283","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=10, Arwnd=106496) DATA (TSN=10) "
"288","10.018729440","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=10, Arwnd=106496) DATA (TSN=10) (retransmission) "
"289","10.142761004","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"290","10.142761282","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"291","10.142761363","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.100? Tell 172.16.0.126"
"292","10.142761441","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.100? Tell 172.16.0.126"
"293","10.220471405","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=10, Arwnd=106496) "
"294","10.220471601","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=10, Arwnd=106496) "
"295","10.268395814","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=10) "
"296","10.268396014","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=10) (retransmission) "
"297","10.268779830","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=10, Arwnd=106496) DATA (TSN=10) "
"298","10.268780002","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=10, Arwnd=106496) DATA (TSN=10) (retransmission) "
"299","10.377871464","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"300","10.377871740","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"301","10.384836234","172.16.0.36","224.0.0.251","MDNS","134","Standard query response 0x0000 PTR 53H7125XA0058 (94:a6:7e:75:f9:f3)._http._tcp.local"
"302","10.384836435","172.16.0.36","224.0.0.251","MDNS","134","Standard query response 0x0000 PTR 53H7125XA0058 (94:a6:7e:75:f9:f3)._http._tcp.local"
"303","10.390461469","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"304","10.390461649","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"305","10.471412166","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=10, Arwnd=106496) "
"306","10.471412369","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=10, Arwnd=106496) "
"307","10.484275374","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"308","10.484275601","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"309","10.484324341","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"310","10.484324507","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"311","10.484384309","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"312","10.484384383","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"313","10.643465311","fe80::8087:648:515a:67aa","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:51:36:1f"
"314","10.643465581","fe80::8087:648:515a:67aa","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:51:36:1f"
"315","10.648224583","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"316","10.648224765","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"317","10.687148891","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"318","10.687149099","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"319","10.751689014","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"320","10.751689211","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"321","10.774968169","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"322","10.774968364","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"323","10.922547786","172.16.0.126","224.0.0.251","MDNS","106","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"324","10.922548172","172.16.0.126","224.0.0.251","MDNS","106","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"325","11.020205219","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=11) "
"326","11.020205398","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=11) (retransmission) "
"327","11.020538594","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=11, Arwnd=106496) DATA (TSN=11) "
"328","11.020538770","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=11, Arwnd=106496) DATA (TSN=11) (retransmission) "
"329","11.141987589","172.16.0.126","224.0.0.251","MDNS","375","Standard query response 0x0000 TXT, cache flush PTR _teamviewer._tcp.local PTR 707650185._teamviewer._tcp.local SRV, cache flush 0 0 2020 AB1-209-R2S4.local A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush 707650185._teamviewer._tcp.local NSEC, cache flush AB1-209-R2S4.local OPT"
"330","11.141987797","172.16.0.126","224.0.0.251","MDNS","375","Standard query response 0x0000 TXT, cache flush PTR _teamviewer._tcp.local PTR 707650185._teamviewer._tcp.local SRV, cache flush 0 0 2020 AB1-209-R2S4.local A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush 707650185._teamviewer._tcp.local NSEC, cache flush AB1-209-R2S4.local OPT"
"331","11.224482323","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=11, Arwnd=106496) "
"332","11.224482496","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=11, Arwnd=106496) "
"333","11.251224351","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"334","11.251224596","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"335","11.251289101","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"336","11.251289204","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"337","11.251346179","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"338","11.251346291","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"339","11.265535486","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"340","11.265915446","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"341","11.270188470","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=11) "
"342","11.270188671","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=11) (retransmission) "
"343","11.270591428","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=11, Arwnd=106496) DATA (TSN=11) "
"344","11.270591553","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=11, Arwnd=106496) DATA (TSN=11) (retransmission) "
"345","11.331418957","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"346","11.331419184","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"347","11.380822983","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"348","11.380823298","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"349","11.390248672","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"350","11.390248832","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"351","11.471351550","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=11, Arwnd=106496) "
"352","11.471351831","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=11, Arwnd=106496) "
"353","11.687260639","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"354","11.687260900","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"355","11.720033219","0.0.0.0","255.255.255.255","DHCP","372","DHCP Request  - Transaction ID 0xaf91b7af"
"356","11.720033416","0.0.0.0","255.255.255.255","DHCP","372","DHCP Request  - Transaction ID 0xaf91b7af"
"357","11.727014423","172.16.0.100","255.255.255.255","DHCP","349","DHCP ACK      - Transaction ID 0xaf91b7af"
"358","11.727014598","172.16.0.100","255.255.255.255","DHCP","349","DHCP ACK      - Transaction ID 0xaf91b7af"
"359","11.737918237","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"360","11.737918411","Dell_51:36:1f","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.126"
"361","11.752736180","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"362","11.752736355","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"363","12.016359431","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"364","12.016359846","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<00>"
"365","12.016359926","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"366","12.016360009","172.16.0.126","172.16.0.255","NBNS","110","Registration NB CS-LABS<00>"
"367","12.016360086","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"368","12.016360164","172.16.0.126","172.16.0.255","NBNS","110","Registration NB AB1-209-R2S4<20>"
"369","12.022061392","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=12) "
"370","12.022061629","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=12) (retransmission) "
"371","12.022522373","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=12, Arwnd=106496) DATA (TSN=12) "
"372","12.022522546","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=12, Arwnd=106496) DATA (TSN=12) (retransmission) "
"373","12.224515593","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=12, Arwnd=106496) "
"374","12.224515947","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=12, Arwnd=106496) "
"375","12.272164793","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=12) "
"376","12.272164985","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=12) (retransmission) "
"377","12.272597483","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=12, Arwnd=106496) DATA (TSN=12) "
"378","12.272597659","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=12, Arwnd=106496) DATA (TSN=12) (retransmission) "
"379","12.380577753","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"380","12.380578204","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"381","12.390063000","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"382","12.390063183","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"383","12.475416505","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=12, Arwnd=106496) "
"384","12.475416707","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=12, Arwnd=106496) "
"385","12.659637339","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"386","12.659637516","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"387","12.686468555","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"388","12.686468744","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"389","12.776895403","172.16.0.126","224.0.0.251","MDNS","78","Standard query 0x0000 ANY AB1-209-R2S4.local, ""QM"" question"
"390","12.776895617","172.16.0.126","224.0.0.251","MDNS","78","Standard query 0x0000 ANY AB1-209-R2S4.local, ""QM"" question"
"391","12.777014126","172.16.0.126","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8087:648:515a:67aa A 172.16.0.126"
"392","12.777014232","172.16.0.126","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8087:648:515a:67aa A 172.16.0.126"
"393","12.777014309","172.16.0.126","224.0.0.251","MDNS","159","Standard query response 0x0000 A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush AB1-209-R2S4.local OPT"
"394","12.777014387","172.16.0.126","224.0.0.251","MDNS","159","Standard query response 0x0000 A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush AB1-209-R2S4.local OPT"
"395","12.786691173","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"396","12.786691373","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"397","13.024028111","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=13) "
"398","13.024028466","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=13) (retransmission) "
"399","13.024382572","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=13, Arwnd=106496) DATA (TSN=13) "
"400","13.024382746","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=13, Arwnd=106496) DATA (TSN=13) (retransmission) "
"401","13.163431535","Dell_50:02:44","Broadcast","ARP","60","Who has 172.16.0.119? Tell 172.16.0.124"
"402","13.163431728","Dell_50:02:44","Broadcast","ARP","60","Who has 172.16.0.119? Tell 172.16.0.124"
"403","13.228491044","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=13, Arwnd=106496) "
"404","13.228491244","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=13, Arwnd=106496) "
"405","13.265417882","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"406","13.265774531","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"407","13.274112069","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=13) "
"408","13.274112262","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=13) (retransmission) "
"409","13.274508629","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=13, Arwnd=106496) DATA (TSN=13) "
"410","13.274508805","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=13, Arwnd=106496) DATA (TSN=13) (retransmission) "
"411","13.380282396","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"412","13.380282588","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"413","13.392985335","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"414","13.392985669","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"415","13.475413038","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=13, Arwnd=106496) "
"416","13.475413506","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=13, Arwnd=106496) "
"417","13.642531443","fe80::8087:648:515a:67aa","ff02::1:2","DHCPv6","169","Solicit XID: 0x53f3b8 CID: 00010001276e913ba4bb6d51361f "
"418","13.642531652","fe80::8087:648:515a:67aa","ff02::1:2","DHCPv6","169","Solicit XID: 0x53f3b8 CID: 00010001276e913ba4bb6d51361f "
"419","13.686347635","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"420","13.686347832","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"421","13.955838134","172.16.0.126","224.0.0.251","MDNS","532","Standard query response 0x0000 TXT, cache flush PTR _teamviewer._tcp.local PTR 707650185._teamviewer._tcp.local PTR, cache flush AB1-209-R2S4.local PTR, cache flush AB1-209-R2S4.local SRV, cache flush 0 0 2020 AB1-209-R2S4.local A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush 707650185._teamviewer._tcp.local NSEC, cache flush 126.0.16.172.in-addr.arpa NSEC, cache flush A.A.7.6.A.5.1.5.8.4.6.0.7.8.0.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush AB1-209-R2S4.local OPT"
"422","13.955838394","172.16.0.126","224.0.0.251","MDNS","532","Standard query response 0x0000 TXT, cache flush PTR _teamviewer._tcp.local PTR 707650185._teamviewer._tcp.local PTR, cache flush AB1-209-R2S4.local PTR, cache flush AB1-209-R2S4.local SRV, cache flush 0 0 2020 AB1-209-R2S4.local A, cache flush 172.16.0.126 AAAA, cache flush fe80::8087:648:515a:67aa NSEC, cache flush 707650185._teamviewer._tcp.local NSEC, cache flush 126.0.16.172.in-addr.arpa NSEC, cache flush A.A.7.6.A.5.1.5.8.4.6.0.7.8.0.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush AB1-209-R2S4.local OPT"
"423","14.025871700","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=14) "
"424","14.025871911","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=14) (retransmission) "
"425","14.026249849","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=14, Arwnd=106496) DATA (TSN=14) "
"426","14.026250039","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=14, Arwnd=106496) DATA (TSN=14) (retransmission) "
"427","14.047472154","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.79? Tell 172.16.0.100"
"428","14.047472332","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.79? Tell 172.16.0.100"
"429","14.216461763","Dell_a9:6c:aa","VMware_45:3c:fc","ARP","60","Who has 172.16.0.100? Tell 172.16.0.58"
"430","14.216512737","VMware_45:3c:fc","Dell_a9:6c:aa","ARP","60","172.16.0.100 is at 00:0c:29:45:3c:fc"
"431","14.228487529","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=14, Arwnd=106496) "
"432","14.228487714","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=14, Arwnd=106496) "
"433","14.276037282","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=14) "
"434","14.276037474","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=14) (retransmission) "
"435","14.276490554","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=14, Arwnd=106496) DATA (TSN=14) "
"436","14.276490730","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=14, Arwnd=106496) DATA (TSN=14) (retransmission) "
"437","14.379613369","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"438","14.379613590","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"439","14.392274317","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"440","14.392274586","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"441","14.479369384","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=14, Arwnd=106496) "
"442","14.479369836","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=14, Arwnd=106496) "
"443","14.634007689","fe80::8087:648:515a:67aa","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:51:36:1f"
"444","14.634008299","fe80::8087:648:515a:67aa","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:51:36:1f"
"445","14.671126395","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"446","14.671126611","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"447","14.688131936","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"448","14.688132148","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"449","14.743688556","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"450","14.743688709","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"451","14.753639332","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.53? Tell 172.16.0.139"
"452","14.753639484","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.53? Tell 172.16.0.139"
"453","14.754598166","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.139"
"454","14.754598320","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.139"
"455","14.798207909","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"456","14.798208074","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"457","15.027749046","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=15) "
"458","15.027749330","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=15) (retransmission) "
"459","15.028122742","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=15, Arwnd=106496) DATA (TSN=15) "
"460","15.028122857","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=15, Arwnd=106496) DATA (TSN=15) (retransmission) "
"461","15.228423541","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=15, Arwnd=106496) "
"462","15.228423867","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=15, Arwnd=106496) "
"463","15.265339810","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"464","15.265695038","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"465","15.278013457","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=15) "
"466","15.278013656","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=15) (retransmission) "
"467","15.278364404","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=15, Arwnd=106496) DATA (TSN=15) "
"468","15.278364480","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=15, Arwnd=106496) DATA (TSN=15) (retransmission) "
